tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1812759683125395617',Press Brief https://t.co/ev736y56K7,en,Tweet,12,310,83,256,76320,2024-07-15 10:02:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://x.com/i/broadcasts/1YpJklykvvrxj,,
'1812728680482750908',MEDIA INVITE https://t.co/ERtWDwPjbB,es,Tweet,33,1578,405,606,277449,2024-07-15 07:59:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GSgbIMdWEAA17tc.jpg
'1812729082997563603',@_WisdomBooks Stay tuned.,en,Reply,1,69,6,26,12789,2024-07-15 08:01:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1812684864333733988',https://t.co/Z5gm1LvTHi,zxx,Tweet,43,452,88,203,148326,2024-07-15 05:05:24,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://video.twimg.com/ext_tw_video/1812684634695553024/pu/vid/avc1/1280x720/DQBBlYm9VMNgsl7d.mp4?tag=12
'1812712653606826123',@adan_zamuh https://t.co/vPSNjlM92I,qme,Reply,0,28,5,13,6091,2024-07-15 06:55:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GSgMjUzW0AAyAHp.jpg
'1812413171589591508',https://t.co/jDpBx78LUu,zxx,Tweet,0,34,5,19,29955,2024-07-14 11:05:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,https://www.facebook.com/share/v/K9Xdi5GndSWuNak1/?mibextid=xfxF2i,,
'1812165569010876563',"Further to the statement made yesterday July 12, 2024, the DCI would like to inform the public that five more nylon bags were retrieved from the quarry today.

Three bags contained female body parts as follows: the first bag had two legs from the knee downwards, the second bag contained two body parts, one from the neck to the waist and another from the head to the waist, and the third bag contained a lower limb from the thigh to the knee. For the other two bags, one contained a dog carcass while the other was full of garbage. 

We want to assure the public that our investigations will be thorough and shall cover a wide range of areas, including but not limited to the possible activities of cultists and serial killings.

As the government deploys all necessary resources and manpower to expedite this investigation, we appeal to the members of the public to remain calm and give our detectives a chance to deliver justice to the victims of this horrendous scene.

Moments ago, a select team of our homicide detectives and forensic experts based at the National Forensic Laboratory, whose role is very crucial in evidence gathering before the scene is tampered with, were impeded by agitated members of the public from accessing the scene. In full understanding of the emotive nature of these developments, we urge our fellow Kenyans to allow us to handle this scene in order to give closure to the families and bring to book any culpable persons.

We also invite the families, all interested parties, LSK, civil society organizations and human rights activists to participate in the postmortem exercise to ensure that the investigations are carried out most transparently and openly.",en,Tweet,156,2171,430,1125,579569,2024-07-13 18:41:54,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1811876316288844017',"Crime busters in Nairobi have this evening rounded up a gang of six and recovered two firearms and 18 rounds of ammunition, in a sting operation conducted in Kayole, Umoja 3 and Kiamaiko in Huruma.

Pursuit of the gang comprising two women and four men kicked in after Nairobi- https://t.co/SxBDWbO1Ki",en,Tweet,73,1077,222,256,267883,2024-07-12 23:32:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GSUT5hQWMAADHjg.jpg,https://pbs.twimg.com/media/GSUT5hWXMAAn6Eh.jpg,https://pbs.twimg.com/media/GSUT5kbWAAAVx1q.jpg,https://pbs.twimg.com/media/GSUT6CJWAAA82IF.jpg"
'1811876367132160221',"Zizo was briefly interrogated, leading the team to a house in Kiamaiko where two pistols (Ceska and Falcon) and three live rounds were recovered.

Preliminary investigations have so far revealed that the Ceska pistol was robbed from an inspector of police based at Mowlen Police",en,Reply,2,129,16,8,52524,2024-07-12 23:32:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1811876373272887505',"Station in Kamukunji on June 17, 2024, when he was accosted by members of the gang at night.

The suspects, including a sixth person of interest have been taken to custody as documentation of the exhibits continue pending ballistic analysis.",en,Reply,2,123,14,17,48401,2024-07-12 23:32:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1811876361268511213',"of ammunition.

Upon interrogation, they led the officers to Umoja 3 where their suspected accomplices Kevin Ngugi Mwangi and John Mwangi Matheri were nabbed, before proceeding to Huruma kwa Chege where a fifth suspect, Abdulaziz Duba Molu aka Zizo was arrested.",en,Reply,3,79,10,1,25418,2024-07-12 23:32:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1811786052652114220',"Discovery of bodies in Mukuru kwa Njenga, Embakasi Division https://t.co/T5sN1EHvwL",in,Tweet,121,2854,922,1667,650610,2024-07-12 17:33:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GSTB0A7agAIqmew.jpg
'1811756290407817596',"SUSPECTED HUMAN TRAFFICKERS IN CUSTODY, VICTIMS RESCUED

Detectives from the Transnational Organized Crime Unit (TOCU) domiciled at the DCI headquarters have apprehended two human traffickers and rescued 56 victims.

Dakie Jilo, 30, and Salat Galgalo, 20 were apprehended in Tasia area of Embakasi Sub-County after a scrupulous operation by the law enforcement officers. During the operation, the officers raided a residential building, apprehended the offenders, and rescued 9 minors and 47 adult victims.

The victims were taken to the Embakasi police station for protective custody while the suspects were escorted to the Muthaiga police station for processing pending arraignment.

The swift action by the detectives underscores the commitment to combat human trafficking and protect vulnerable individuals from exploitation.

Meanwhile, as authorities continue to be vigilant against this criminal activity, members of the public are urged to report any suspicious behaviour and assist in curbing this menace.

#FichuaKwaDCI. Call 0800 722 203 to report anonymously. Usiogope!",en,Tweet,34,631,99,358,175517,2024-07-12 15:35:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1811676833714225561',"SH16 MILLION WORTH OF CANNABIS RECOVERED, TRAFFICKERS ARRESTED
Four suspected drug traffickers have been arrested at their hideout in the Fisheries area of Bamburi in Mombasa County and a recovery of cannabis worth Sh16,621,500 million made.

Doris Achieng, 46, Brenda Achieng, 20, Rhoda Vonza, 47, and David Omondi, 26 were arrested following an intelligence-led operation by detectives from the DCI anti-narcotics unit (ANU) coast region, RCIO coast operations team and officers from Bamburi Police Station.

Responding to a tip-off from vigilant citizens, detectives located the suspects’ house and while therein conducted a meticulous search that unearthed eight green polythene gunny sacks, eight multi-coloured Nigerian bags and a small white polythene bag all containing big khaki rolls of Cannabis sativa weighing 554.05kg.

Also detained was a Toyota ISIS found parked outside the house and believed to be proceeds of crime.

The suspects together with the recovered narcotics and the motor vehicle were escorted to the Coast Regional Police Headquarters for further legal action.",en,Tweet,10,761,122,591,141946,2024-07-12 10:19:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GSRecQRaQAAHB2Z.jpg,https://pbs.twimg.com/media/GSReX4wWcAAzsFm.jpg,https://pbs.twimg.com/media/GSReX4vXIAAGddT.jpg,https://pbs.twimg.com/media/GSReX4vW0AAEsmR.jpg"
'1811411593638396306',"HOMICIDE DETECTIVES PROBE MURDER OF HOSPITAL STAFF IN ELDORET

The DCI Homicide Directorate has taken over investigations into the gruesome murder of 44-year-old Rael Cherop Biwott, whose dismembered body parts were found dumped at various places across Nandi and Uasin Gishu counties on 24th and 27th June, 2024.

The mother of four was reported missing by her husband 24 hours after she left her workplace on June 22nd at the Moi Teaching and Referral Hospital, where she was working as a Senior Accountant Assistant at the billing section. 

According to the husband Francis Mwangi Ndirangu, and who is the prime suspect in the monstrous killing, the deceased went missing after sharing breakfast with him on the 23rd of June, a fact that contradicted statements by his kids and a co-accused.

Probing the case, Homicide detectives jointly with their Kapseret counterparts have so far established that the deceased left her workplace minutes to 7pm in company of her husband on June 22nd, and contrary to the suspect's testimony that they boarded a matatu home, a cctv footage obtained confirmed that they left in a Toyota Succeed hired by the husband. The wife never arrived home.

Some of the deceased's dismembered parts would only be discovered stashed in a gunny bag around noontime on June 24, dumped beside a road at Kapsilegaa village within Nandi County.

Later that day, another set of the body (head and upper limbs) were discovered beside a road at Lamaiywet village within Uasin Gishu County. It was after this discovery that the husband made a missing person report at Eldoret Police Station at 6.40pm.

Three days later (June 27), the deceased's remaining parts which included her legs and internal parts were discovered in a clear polythene bag beside a road at Mutwot village in Nandi County.

An autopsy report conducted in the presence of the husband, other family members and two advocates indicated that the deceased had suffered severe neck injuries and blunt force trauma to the head.

Following the inconsistencies of the husband's report to the overwhelming circumstantial evidence so far gathered implicating him, he was arrested alongside his suspected accomplice, and both have since been arraigned and custodial orders granted to the detectives to complete the investigation.

The matter will be mentioned at the Eldoret court on July 11, 2024.",en,Tweet,14,240,40,85,71382,2024-07-11 16:45:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1811034272012144962',"TRAFFICKERS POSING AS TRAVELERS NABBED, NARCOTICS SEIZED.

Two suspects, Clinton Ndede and Kelvin Sibukhu were arrested earlier today at a bus station in Nairobi CBD after they were found with 17 bales of bhang approximated at Sh990,000 in street value.

The two were nabbed moments after disembarking from a Guardian bus from Budalangi, Busia County just before they boarded a super metro shuttle enroute to Kamulu where they reside.

Search in their luggage by anti-narcotics officers saw the seizure of the 17 bales weighing 34kgs, hence their arrest.",en,Tweet,7,458,67,251,103169,2024-07-10 15:46:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GSIWEe3WQAEa0r6.jpg,https://pbs.twimg.com/media/GSIWEh5WoAAyo8o.jpg,https://pbs.twimg.com/media/GSIWEiUWgAAgzV0.jpg,https://pbs.twimg.com/media/GSIWEk5W0AARIHH.jpg"
'1810958285589053814',"LAND FRAUDSTERS IN A 20-ACRE PARCEL TUSSLE ARRAIGNED IN ELDORET 

Three individuals suspected of being part of an organized criminal group that targets landowners in Eldoret have been arraigned at the Chief Magistrate Court in Eldoret, thanks to Land Fraud Investigations Unit (LFIU) detectives from DCI Headquarters. 

Paul Kirwa Samoei, Julius Kipkosgei Ruto and Tamar Cheptoo Birgen were arraigned following comprehensive investigations, after the three fraudsters used a forged Title Deed to file an application before court, thereby obtaining an eviction order used to evict genuine land owners on October 7, 2022. 

In the fraudulence, four victims lost their 20 acre parcel of land which they had been legally occupying since 2001, a land located at Ngeria area of Kapseret constituency in Uasin Gishu County.

Investigation were initiated following a letter received at the DCI headquarters on January 31, 2024, from the affected landowners. The letter requested an inquiry into the suspicious acquisition of a title deed on their land, which was registered as PIONEER/NGERIA BLOCK 1(EATEC)/1980. However, the genuine victims claimed to have purchased the same land from East African Tanning Extract Company Limited (EATEC) in 2001.

Painstaking investigations revealed that the Ministry of Lands did not issue the title deed used by the fraudsters. Furthermore, the title deed was not printed by Government Printers, and no records of its issuance were found in the land registry presentation book.

Additionally, the green card for the land was not serialized, as it was not captured in the Uasin Gishu County land registry data. 

A document examiner's report also indicated that stamps and signatures on an acknowledgement note showing payment for the land to the late Hon. Mark Too in the presence of advocate Paul Birech had been forged.

Consequently, 7 counts have been preferred against the suspects, who pleaded not guilty and were released on a Sh500,000 bond. The pretrial has been scheduled for July 22, 2024 at Eldoret's court no. 5.",en,Tweet,20,354,63,167,87312,2024-07-10 10:44:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/GSHQ9foaUAAmznO.jpg,https://pbs.twimg.com/media/GSHQ9ewWcAArgw2.jpg,https://pbs.twimg.com/media/GSHQ9fCXYAAKH3d.jpg"
'1810383759856054772',"FOOT IN THE BOOT: POLICE HOLD PASTOR IN HUMAN REMAINS INVESTIGATION 

Police in Webuye East are holding for investigation a self-proclaimed clergyman in whose car were found human parts stashed in a carton, after he took it to a carwash located at Amazing petrol station in Bungoma's Masikhu market earlier today.

In the bizarre incident that stalled services at the carwash, the suspect identified as Levis Simiyu and a pastor at a local ministry in Ndivisi Ward took his Toyota Premio for body wash at the said spot, a moment before the puzzling discovery was made.

It was when the service guy was making the final touches at the boot that he noticed a protruding human leg, partly burnt and resting atop other such parts. The young man abandoned his duty ready to retire early, until the petrol station manager took a gaze at the creepy box.

She (manager) immediately informed the police at Webuye station, who arrived in time before the car owner could drive off.

The suspect is in custody assisting with the investigation, and the recovered body parts have been taken to Webuye County Hospital morgue for preservation and further analysis.",en,Tweet,19,267,64,118,76770,2024-07-08 20:41:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
